date,Product,Customer_name,Year,Month,Quarter,Purchase_amount
1/5/2021,110100570122--AMI,673,2021,May,2,700
1/5/2021,110100570122--AMI,675,2021,May,2,1050
1/5/2021,110100570122--AMI,681,2021,May,2,10500
1/5/2021,110100570122--AMI,684,2021,May,2,1750
1/5/2021,110100570122--AMI,693,2021,May,2,1750
1/5/2021,110100570122--AMI,699,2021,May,2,525
1/5/2021,110100570122--AMI,701,2021,May,2,875
1/5/2021,110100570122--AMI,702,2021,May,2,350
1/5/2021,110100570122--AMI,715,2021,May,2,3150
1/5/2021,110100570122--AMI,716,2021,May,2,4550
1/5/2021,110100570122--AMI,718,2021,May,2,350
1/5/2021,110100570122--AMI,724,2021,May,2,700
1/5/2021,110100570122--AMI,728,2021,May,2,175
1/5/2021,110100570122--AMI,732,2021,May,2,875
1/5/2021,110100570122--AMI,734,2021,May,2,3150
1/5/2021,110100570122--AMI,735,2021,May,2,525
1/5/2021,110100570122--AMI,743,2021,May,2,5250
1/5/2021,110100570122--AMI,748,2021,May,2,525
1/5/2021,110100570122--AMI,750,2021,May,2,175
1/5/2021,110100570122--AMI,757,2021,May,2,2625
1/5/2021,110100570122--AMI,761,2021,May,2,525
1/5/2021,110100570122--AMI,762,2021,May,2,1400
1/5/2021,110100570122--AMI,764,2021,May,2,3150
1/5/2021,110100570122--AMI,765,2021,May,2,875
1/5/2021,110100570122--AMI,772,2021,May,2,3500
1/5/2021,110100570122--AMI,779,2021,May,2,525
1/5/2021,110100570122--AMI,781,2021,May,2,3500
1/5/2021,110100570122--AMI,787,2021,May,2,875
1/5/2021,110100570122--AMI,802,2021,May,2,21000
1/5/2021,110100570122--AMI,805,2021,May,2,14000
1/5/2021,110100570122--AMI,825,2021,May,2,14000
1/5/2021,110100570122--AMI,832,2021,May,2,8750
1/5/2021,110100570122--AMI,835,2021,May,2,350
1/5/2021,110100570122--AMI,836,2021,May,2,7000
1/5/2021,110100570122--AMI,838,2021,May,2,5250
1/5/2021,110100570122--AMI,841,2021,May,2,8750
1/5/2021,110100570122--AMI,870,2021,May,2,17500
1/5/2021,110100570122--AMI,880,2021,May,2,15750
1/5/2021,110100570122--AMI,883,2021,May,2,10500
1/5/2021,110100570122--AMI,887,2021,May,2,3500
1/5/2021,110100570122--AMI,889,2021,May,2,1750
1/5/2021,110100570122--AMI,977,2021,May,2,2327
1/5/2021,110100570122--AMI,985,2021,May,2,1750
1/5/2021,110100570122--AMI,987,2021,May,2,175
1/5/2021,110100570122--AMI,992,2021,May,2,350
1/5/2021,110100570122--AMI,998,2021,May,2,3504
1/5/2021,110100570122--AMI,999,2021,May,2,31542
1/5/2021,110100570122--AMI,1000,2021,May,2,15771
1/5/2021,110100570122--AMI,1001,2021,May,2,175
1/5/2021,110100570122--AMI,1005,2021,May,2,350
1/5/2021,110100570122--AMI,1006,2021,May,2,876
1/5/2021,110100570122--AMI,1008,2021,May,2,193
1/5/2021,110100570122--AMI,1010,2021,May,2,1050
1/5/2021,110100570122--AMI,1017,2021,May,2,5257
1/5/2021,110100570122--AMI,1029,2021,May,2,525
1/5/2021,110100570122--AMI,1047,2021,May,2,1050
1/5/2021,110100570122--AMI,1053,2021,May,2,2100
1/5/2021,110100570122--AMI,1068,2021,May,2,5257
1/5/2021,110100570122--AMI,1086,2021,May,2,10514
1/5/2021,110100570122--AMI,1138,2021,May,2,876
1/5/2021,110100570122--AMI,1149,2021,May,2,175
1/5/2021,110100570122--AMI,1156,2021,May,2,175
1/5/2021,110100570122--AMI,1172,2021,May,2,3504
1/5/2021,110100570122--AMI,1185,2021,May,2,193
1/5/2021,110100570122--AMI,1206,2021,May,2,175
1/5/2021,110100570122--AMI,1242,2021,May,2,1752
1/5/2021,110100570122--AMI,1246,2021,May,2,8761
1/5/2021,110100570122--AMI,1259,2021,May,2,5257
1/5/2021,110100570122--AMI,1261,2021,May,2,525
1/5/2021,110100570122--AMI,1265,2021,May,2,193
1/5/2021,110100570122--AMI,1267,2021,May,2,1752
1/5/2021,110100570122--AMI,1283,2021,May,2,350
1/5/2021,110100570122--AMI,1291,2021,May,2,581
1/5/2021,110100570122--AMI,1294,2021,May,2,3364
1/5/2021,110100570122--AMI,1309,2021,May,2,1752
1/5/2021,110100570122--AMI,1310,2021,May,2,193
1/5/2021,110100570122--AMI,1321,2021,May,2,193
1/5/2021,110100570122--AMI,1326,2021,May,2,700
1/5/2021,110100570122--AMI,1340,2021,May,2,6560
1/5/2021,110100570122--AMI,1345,2021,May,2,193
1/5/2021,110100570122--AMI,1346,2021,May,2,3878
1/5/2021,110100570122--AMI,1347,2021,May,2,875
1/5/2021,110100570122--AMI,1381,2021,May,2,700
1/5/2021,110100570122--AMI,1396,2021,May,2,175
1/5/2021,110100570122--AMI,1406,2021,May,2,387
1/5/2021,110100570122--AMI,1477,2021,May,2,104672
1/5/2021,110100570122--AMI,1479,2021,May,2,7200
1/5/2021,110100570122--AMI,1483,2021,May,2,11595
1/5/2021,110100570122--AMI,1484,2021,May,2,46
1/5/2021,110100570122--AMI,1486,2021,May,2,151
1/5/2021,110100570122--AMI,1487,2021,May,2,8281
1/6/2021,110100570122--AMI,1,2021,June,2,15750
1/6/2021,110100570122--AMI,5,2021,June,2,700
1/6/2021,110100570122--AMI,8,2021,June,2,8750
1/6/2021,110100570122--AMI,10,2021,June,2,2625
1/6/2021,110100570122--AMI,13,2021,June,2,1750
1/6/2021,110100570122--AMI,17,2021,June,2,3150
1/6/2021,110100570122--AMI,21,2021,June,2,875
1/6/2021,110100570122--AMI,23,2021,June,2,8750
1/6/2021,110100570122--AMI,34,2021,June,2,875
1/6/2021,110100570122--AMI,36,2021,June,2,3500
1/6/2021,110100570122--AMI,37,2021,June,2,3500
1/6/2021,110100570122--AMI,39,2021,June,2,3150
1/6/2021,110100570122--AMI,41,2021,June,2,1750
1/6/2021,110100570122--AMI,44,2021,June,2,1750
1/6/2021,110100570122--AMI,48,2021,June,2,2625
1/6/2021,110100570122--AMI,49,2021,June,2,875
1/6/2021,110100570122--AMI,50,2021,June,2,1750
1/6/2021,110100570122--AMI,52,2021,June,2,3500
1/6/2021,110100570122--AMI,55,2021,June,2,3500
1/6/2021,110100570122--AMI,56,2021,June,2,2450
1/6/2021,110100570122--AMI,57,2021,June,2,3150
1/6/2021,110100570122--AMI,58,2021,June,2,3500
1/6/2021,110100570122--AMI,62,2021,June,2,1750
1/6/2021,110100570122--AMI,65,2021,June,2,1750
1/6/2021,110100570122--AMI,70,2021,June,2,7000
1/6/2021,110100570122--AMI,77,2021,June,2,7000
1/6/2021,110100570122--AMI,78,2021,June,2,1750
1/6/2021,110100570122--AMI,80,2021,June,2,9450
1/6/2021,110100570122--AMI,86,2021,June,2,1750
1/6/2021,110100570122--AMI,93,2021,June,2,1750
1/6/2021,110100570122--AMI,97,2021,June,2,17500
1/6/2021,110100570122--AMI,98,2021,June,2,4200
1/6/2021,110100570122--AMI,102,2021,June,2,875
1/6/2021,110100570122--AMI,108,2021,June,2,12600
1/6/2021,110100570122--AMI,126,2021,June,2,700
1/6/2021,110100570122--AMI,128,2021,June,2,6300
1/6/2021,110100570122--AMI,161,2021,June,2,1050
1/6/2021,110100570122--AMI,163,2021,June,2,1750
1/6/2021,110100570122--AMI,166,2021,June,2,1925
1/6/2021,110100570122--AMI,170,2021,June,2,5250
1/6/2021,110100570122--AMI,172,2021,June,2,8750
1/6/2021,110100570122--AMI,176,2021,June,2,875
1/6/2021,110100570122--AMI,178,2021,June,2,7700
1/6/2021,110100570122--AMI,183,2021,June,2,35000
1/6/2021,110100570122--AMI,185,2021,June,2,1750
1/6/2021,110100570122--AMI,189,2021,June,2,6300
1/6/2021,110100570122--AMI,193,2021,June,2,3500
1/6/2021,110100570122--AMI,198,2021,June,2,1750
1/6/2021,110100570122--AMI,206,2021,June,2,700
1/6/2021,110100570122--AMI,211,2021,June,2,1750
1/6/2021,110100570122--AMI,215,2021,June,2,8750
1/6/2021,110100570122--AMI,221,2021,June,2,3150
1/6/2021,110100570122--AMI,230,2021,June,2,1750
1/6/2021,110100570122--AMI,235,2021,June,2,9450
1/6/2021,110100570122--AMI,246,2021,June,2,4375
1/6/2021,110100570122--AMI,262,2021,June,2,525
1/6/2021,110100570122--AMI,267,2021,June,2,1750
1/6/2021,110100570122--AMI,272,2021,June,2,8750
1/6/2021,110100570122--AMI,273,2021,June,2,17500
1/6/2021,110100570122--AMI,276,2021,June,2,3500
1/6/2021,110100570122--AMI,277,2021,June,2,1750
1/6/2021,110100570122--AMI,280,2021,June,2,4200
1/6/2021,110100570122--AMI,289,2021,June,2,3150
1/6/2021,110100570122--AMI,300,2021,June,2,1750
1/6/2021,110100570122--AMI,301,2021,June,2,1750
1/6/2021,110100570122--AMI,305,2021,June,2,3150
1/6/2021,110100570122--AMI,307,2021,June,2,3150
1/6/2021,110100570122--AMI,322,2021,June,2,1750
1/6/2021,110100570122--AMI,329,2021,June,2,2625
1/6/2021,110100570122--AMI,338,2021,June,2,5250
1/6/2021,110100570122--AMI,344,2021,June,2,1750
1/6/2021,110100570122--AMI,350,2021,June,2,1750
1/6/2021,110100570122--AMI,354,2021,June,2,1750
1/6/2021,110100570122--AMI,370,2021,June,2,875
1/6/2021,110100570122--AMI,375,2021,June,2,-37800
1/6/2021,110100570122--AMI,383,2021,June,2,1050
1/6/2021,110100570122--AMI,390,2021,June,2,8750
1/6/2021,110100570122--AMI,391,2021,June,2,875
1/6/2021,110100570122--AMI,401,2021,June,2,1050
1/6/2021,110100570122--AMI,412,2021,June,2,1750
1/6/2021,110100570122--AMI,413,2021,June,2,350
1/6/2021,110100570122--AMI,423,2021,June,2,4375
1/6/2021,110100570122--AMI,429,2021,June,2,525
1/6/2021,110100570122--AMI,430,2021,June,2,1750
1/6/2021,110100570122--AMI,433,2021,June,2,875
1/6/2021,110100570122--AMI,434,2021,June,2,875
1/6/2021,110100570122--AMI,438,2021,June,2,1750
1/6/2021,110100570122--AMI,439,2021,June,2,2625
1/6/2021,110100570122--AMI,451,2021,June,2,1050
1/6/2021,110100570122--AMI,471,2021,June,2,1750
1/6/2021,110100570122--AMI,473,2021,June,2,3150
1/6/2021,110100570122--AMI,474,2021,June,2,350
1/6/2021,110100570122--AMI,477,2021,June,2,1750
1/6/2021,110100570122--AMI,478,2021,June,2,3150
1/6/2021,110100570122--AMI,480,2021,June,2,4375
1/6/2021,110100570122--AMI,482,2021,June,2,1750
1/6/2021,110100570122--AMI,483,2021,June,2,1750
1/6/2021,110100570122--AMI,490,2021,June,2,1400
1/6/2021,110100570122--AMI,491,2021,June,2,3500
1/6/2021,110100570122--AMI,504,2021,June,2,1750
1/6/2021,110100570122--AMI,505,2021,June,2,350
1/6/2021,110100570122--AMI,508,2021,June,2,1750
1/6/2021,110100570122--AMI,517,2021,June,2,3150
1/6/2021,110100570122--AMI,518,2021,June,2,9450
1/6/2021,110100570122--AMI,525,2021,June,2,875
1/6/2021,110100570122--AMI,537,2021,June,2,3150
1/6/2021,110100570122--AMI,538,2021,June,2,875
1/6/2021,110100570122--AMI,539,2021,June,2,3500
1/6/2021,110100570122--AMI,542,2021,June,2,350
1/6/2021,110100570122--AMI,543,2021,June,2,10500
1/6/2021,110100570122--AMI,546,2021,June,2,1750
1/6/2021,110100570122--AMI,548,2021,June,2,875
1/6/2021,110100570122--AMI,549,2021,June,2,8750
1/6/2021,110100570122--AMI,550,2021,June,2,525
1/6/2021,110100570122--AMI,551,2021,June,2,350
1/6/2021,110100570122--AMI,560,2021,June,2,2625
1/6/2021,110100570122--AMI,563,2021,June,2,7000
1/6/2021,110100570122--AMI,564,2021,June,2,17500
1/6/2021,110100570122--AMI,565,2021,June,2,10500
1/6/2021,110100570122--AMI,576,2021,June,2,1750
1/6/2021,110100570122--AMI,577,2021,June,2,875
1/6/2021,110100570122--AMI,584,2021,June,2,875
1/6/2021,110100570122--AMI,592,2021,June,2,350
1/6/2021,110100570122--AMI,597,2021,June,2,7000
1/6/2021,110100570122--AMI,607,2021,June,2,3500
1/6/2021,110100570122--AMI,608,2021,June,2,6300
1/6/2021,110100570122--AMI,612,2021,June,2,31500
1/6/2021,110100570122--AMI,613,2021,June,2,1750
1/6/2021,110100570122--AMI,616,2021,June,2,1750
1/6/2021,110100570122--AMI,621,2021,June,2,8750
1/6/2021,110100570122--AMI,627,2021,June,2,3500
1/6/2021,110100570122--AMI,629,2021,June,2,1750
1/6/2021,110100570122--AMI,630,2021,June,2,350
1/6/2021,110100570122--AMI,640,2021,June,2,525
1/6/2021,110100570122--AMI,644,2021,June,2,3500
1/6/2021,110100570122--AMI,646,2021,June,2,5250
1/6/2021,110100570122--AMI,651,2021,June,2,175
1/6/2021,110100570122--AMI,652,2021,June,2,3500
1/6/2021,110100570122--AMI,653,2021,June,2,875
1/6/2021,110100570122--AMI,655,2021,June,2,525
1/6/2021,110100570122--AMI,663,2021,June,2,7000
1/6/2021,110100570122--AMI,674,2021,June,2,1050
1/6/2021,110100570122--AMI,682,2021,June,2,8750
1/6/2021,110100570122--AMI,685,2021,June,2,875
1/6/2021,110100570122--AMI,688,2021,June,2,1050
1/6/2021,110100570122--AMI,690,2021,June,2,350
1/6/2021,110100570122--AMI,698,2021,June,2,175
1/6/2021,110100570122--AMI,700,2021,June,2,175
1/6/2021,110100570122--AMI,701,2021,June,2,875
1/6/2021,110100570122--AMI,702,2021,June,2,1050
1/6/2021,110100570122--AMI,707,2021,June,2,1750
1/6/2021,110100570122--AMI,714,2021,June,2,525
1/6/2021,110100570122--AMI,716,2021,June,2,4550
1/6/2021,110100570122--AMI,717,2021,June,2,350
1/6/2021,110100570122--AMI,718,2021,June,2,175
1/6/2021,110100570122--AMI,722,2021,June,2,875
1/6/2021,110100570122--AMI,727,2021,June,2,525
1/6/2021,110100570122--AMI,728,2021,June,2,525
1/6/2021,110100570122--AMI,733,2021,June,2,700
1/6/2021,110100570122--AMI,735,2021,June,2,350
1/6/2021,110100570122--AMI,736,2021,June,2,875
1/6/2021,110100570122--AMI,753,2021,June,2,350
1/6/2021,110100570122--AMI,755,2021,June,2,875
1/6/2021,110100570122--AMI,762,2021,June,2,875
1/6/2021,110100570122--AMI,770,2021,June,2,525
1/6/2021,110100570122--AMI,773,2021,June,2,350
1/6/2021,110100570122--AMI,775,2021,June,2,4375
1/6/2021,110100570122--AMI,778,2021,June,2,1750
1/6/2021,110100570122--AMI,780,2021,June,2,350
1/6/2021,110100570122--AMI,785,2021,June,2,3150
1/6/2021,110100570122--AMI,790,2021,June,2,175
1/6/2021,110100570122--AMI,798,2021,June,2,12600
1/6/2021,110100570122--AMI,803,2021,June,2,5250
1/6/2021,110100570122--AMI,809,2021,June,2,12600
1/6/2021,110100570122--AMI,815,2021,June,2,2625
1/6/2021,110100570122--AMI,819,2021,June,2,2625
1/6/2021,110100570122--AMI,826,2021,June,2,3500
1/6/2021,110100570122--AMI,829,2021,June,2,3500
1/6/2021,110100570122--AMI,832,2021,June,2,8750
1/6/2021,110100570122--AMI,835,2021,June,2,-175
1/6/2021,110100570122--AMI,838,2021,June,2,4375
1/6/2021,110100570122--AMI,851,2021,June,2,8750
1/6/2021,110100570122--AMI,865,2021,June,2,1750
1/6/2021,110100570122--AMI,887,2021,June,2,26250
1/6/2021,110100570122--AMI,891,2021,June,2,8750
1/6/2021,110100570122--AMI,894,2021,June,2,17500
1/6/2021,110100570122--AMI,921,2021,June,2,2625
1/6/2021,110100570122--AMI,926,2021,June,2,7000
1/6/2021,110100570122--AMI,971,2021,June,2,350
1/6/2021,110100570122--AMI,977,2021,June,2,1551
1/6/2021,110100570122--AMI,984,2021,June,2,1225
1/6/2021,110100570122--AMI,985,2021,June,2,875
1/6/2021,110100570122--AMI,987,2021,June,2,175
1/6/2021,110100570122--AMI,994,2021,June,2,3500
1/6/2021,110100570122--AMI,999,2021,June,2,47313
1/6/2021,110100570122--AMI,1001,2021,June,2,175
1/6/2021,110100570122--AMI,1005,2021,June,2,350
1/6/2021,110100570122--AMI,1006,2021,June,2,1752
1/6/2021,110100570122--AMI,1010,2021,June,2,2100
1/6/2021,110100570122--AMI,1017,2021,June,2,3504
1/6/2021,110100570122--AMI,1040,2021,June,2,1869
1/6/2021,110100570122--AMI,1053,2021,June,2,1750
1/6/2021,110100570122--AMI,1062,2021,June,2,350
1/6/2021,110100570122--AMI,1068,2021,June,2,5257
1/6/2021,110100570122--AMI,1086,2021,June,2,9462
1/6/2021,110100570122--AMI,1099,2021,June,2,7009
1/6/2021,110100570122--AMI,1106,2021,June,2,350
1/6/2021,110100570122--AMI,1114,2021,June,2,175
1/6/2021,110100570122--AMI,1119,2021,June,2,193
1/6/2021,110100570122--AMI,1129,2021,June,2,175
1/6/2021,110100570122--AMI,1133,2021,June,2,876
1/6/2021,110100570122--AMI,1135,2021,June,2,9345
1/6/2021,110100570122--AMI,1147,2021,June,2,387
1/6/2021,110100570122--AMI,1151,2021,June,2,175
1/6/2021,110100570122--AMI,1172,2021,June,2,3504
1/6/2021,110100570122--AMI,1181,2021,June,2,350
1/6/2021,110100570122--AMI,1184,2021,June,2,175
1/6/2021,110100570122--AMI,1200,2021,June,2,387
1/6/2021,110100570122--AMI,1211,2021,June,2,876
1/6/2021,110100570122--AMI,1227,2021,June,2,387
1/6/2021,110100570122--AMI,1236,2021,June,2,9696
1/6/2021,110100570122--AMI,1238,2021,June,2,3154
1/6/2021,110100570122--AMI,1246,2021,June,2,8761
1/6/2021,110100570122--AMI,1259,2021,June,2,9813
1/6/2021,110100570122--AMI,1271,2021,June,2,1750
1/6/2021,110100570122--AMI,1280,2021,June,2,525
1/6/2021,110100570122--AMI,1281,2021,June,2,350
1/6/2021,110100570122--AMI,1282,2021,June,2,350
1/6/2021,110100570122--AMI,1283,2021,June,2,350
1/6/2021,110100570122--AMI,1293,2021,June,2,1163
1/6/2021,110100570122--AMI,1295,2021,June,2,186
1/6/2021,110100570122--AMI,1305,2021,June,2,1051
1/6/2021,110100570122--AMI,1307,2021,June,2,175
1/6/2021,110100570122--AMI,1310,2021,June,2,193
1/6/2021,110100570122--AMI,1316,2021,June,2,969
1/6/2021,110100570122--AMI,1321,2021,June,2,387
1/6/2021,110100570122--AMI,1325,2021,June,2,3878
1/6/2021,110100570122--AMI,1333,2021,June,2,175
1/6/2021,110100570122--AMI,1340,2021,June,2,13121
1/6/2021,110100570122--AMI,1348,2021,June,2,350
1/6/2021,110100570122--AMI,1382,2021,June,2,5817
1/6/2021,110100570122--AMI,1387,2021,June,2,969
1/6/2021,110100570122--AMI,1388,2021,June,2,700
1/6/2021,110100570122--AMI,1392,2021,June,2,175
1/6/2021,110100570122--AMI,1393,2021,June,2,387
1/6/2021,110100570122--AMI,1402,2021,June,2,175
1/6/2021,110100570122--AMI,1409,2021,June,2,175
1/6/2021,110100570122--AMI,1483,2021,June,2,6369
1/6/2021,110100570122--AMI,1484,2021,June,2,12
1/6/2021,110100570122--AMI,1486,2021,June,2,140
1/6/2021,110100570122--AMI,1487,2021,June,2,1106
1/7/2021,110100570122--AMI,4,2021,July,3,8750
1/7/2021,110100570122--AMI,7,2021,July,3,1750
1/7/2021,110100570122--AMI,24,2021,July,3,1750
1/7/2021,110100570122--AMI,27,2021,July,3,2100
1/7/2021,110100570122--AMI,29,2021,July,3,875
1/7/2021,110100570122--AMI,30,2021,July,3,700
1/7/2021,110100570122--AMI,37,2021,July,3,3150
1/7/2021,110100570122--AMI,38,2021,July,3,5250
1/7/2021,110100570122--AMI,41,2021,July,3,3500
1/7/2021,110100570122--AMI,49,2021,July,3,1050
1/7/2021,110100570122--AMI,60,2021,July,3,525
1/7/2021,110100570122--AMI,61,2021,July,3,1750
1/7/2021,110100570122--AMI,63,2021,July,3,3150
1/7/2021,110100570122--AMI,69,2021,July,3,875
1/7/2021,110100570122--AMI,70,2021,July,3,7000
1/7/2021,110100570122--AMI,72,2021,July,3,1400
1/7/2021,110100570122--AMI,73,2021,July,3,18900
1/7/2021,110100570122--AMI,74,2021,July,3,875
1/7/2021,110100570122--AMI,77,2021,July,3,12250
1/7/2021,110100570122--AMI,82,2021,July,3,5250
1/7/2021,110100570122--AMI,84,2021,July,3,1750
1/7/2021,110100570122--AMI,85,2021,July,3,350
1/7/2021,110100570122--AMI,87,2021,July,3,4375
1/7/2021,110100570122--AMI,88,2021,July,3,1750
1/7/2021,110100570122--AMI,89,2021,July,3,1750
1/7/2021,110100570122--AMI,90,2021,July,3,875
1/7/2021,110100570122--AMI,91,2021,July,3,525
1/7/2021,110100570122--AMI,92,2021,July,3,8750
1/7/2021,110100570122--AMI,94,2021,July,3,700
1/7/2021,110100570122--AMI,99,2021,July,3,3500
1/7/2021,110100570122--AMI,102,2021,July,3,2625
1/7/2021,110100570122--AMI,103,2021,July,3,875
1/7/2021,110100570122--AMI,109,2021,July,3,3500
1/7/2021,110100570122--AMI,115,2021,July,3,3500
1/7/2021,110100570122--AMI,118,2021,July,3,12250
1/7/2021,110100570122--AMI,119,2021,July,3,3500
1/7/2021,110100570122--AMI,121,2021,July,3,700
1/7/2021,110100570122--AMI,123,2021,July,3,1750
1/7/2021,110100570122--AMI,126,2021,July,3,1750
1/7/2021,110100570122--AMI,127,2021,July,3,10500
1/7/2021,110100570122--AMI,130,2021,July,3,9450
1/7/2021,110100570122--AMI,138,2021,July,3,5250
1/7/2021,110100570122--AMI,139,2021,July,3,7000
1/7/2021,110100570122--AMI,142,2021,July,3,875
1/7/2021,110100570122--AMI,147,2021,July,3,525
1/7/2021,110100570122--AMI,153,2021,July,3,2625
1/7/2021,110100570122--AMI,157,2021,July,3,3500
1/7/2021,110100570122--AMI,159,2021,July,3,2100
1/7/2021,110100570122--AMI,167,2021,July,3,3500
1/7/2021,110100570122--AMI,181,2021,July,3,525
1/7/2021,110100570122--AMI,189,2021,July,3,9450
1/7/2021,110100570122--AMI,190,2021,July,3,2100
1/7/2021,110100570122--AMI,192,2021,July,3,3500
1/7/2021,110100570122--AMI,195,2021,July,3,5250
1/7/2021,110100570122--AMI,197,2021,July,3,1750
1/7/2021,110100570122--AMI,199,2021,July,3,8750
1/7/2021,110100570122--AMI,214,2021,July,3,350
1/7/2021,110100570122--AMI,215,2021,July,3,8750
1/7/2021,110100570122--AMI,221,2021,July,3,2100
1/7/2021,110100570122--AMI,228,2021,July,3,1750
1/7/2021,110100570122--AMI,237,2021,July,3,7000
1/7/2021,110100570122--AMI,241,2021,July,3,1750
1/7/2021,110100570122--AMI,245,2021,July,3,2625
1/7/2021,110100570122--AMI,248,2021,July,3,525
1/7/2021,110100570122--AMI,253,2021,July,3,1750
1/7/2021,110100570122--AMI,260,2021,July,3,175
1/7/2021,110100570122--AMI,261,2021,July,3,1750
1/7/2021,110100570122--AMI,262,2021,July,3,1400
1/7/2021,110100570122--AMI,265,2021,July,3,1750
1/7/2021,110100570122--AMI,269,2021,July,3,2800
1/7/2021,110100570122--AMI,279,2021,July,3,2100
1/7/2021,110100570122--AMI,280,2021,July,3,4200
1/7/2021,110100570122--AMI,282,2021,July,3,1750
1/7/2021,110100570122--AMI,284,2021,July,3,1750
1/7/2021,110100570122--AMI,285,2021,July,3,1750
1/7/2021,110100570122--AMI,286,2021,July,3,8750
1/7/2021,110100570122--AMI,292,2021,July,3,525
1/7/2021,110100570122--AMI,295,2021,July,3,3500
1/7/2021,110100570122--AMI,297,2021,July,3,1750
1/7/2021,110100570122--AMI,298,2021,July,3,1750
1/7/2021,110100570122--AMI,299,2021,July,3,1050
1/7/2021,110100570122--AMI,300,2021,July,3,1750
1/7/2021,110100570122--AMI,306,2021,July,3,8750
1/7/2021,110100570122--AMI,308,2021,July,3,8750
1/7/2021,110100570122--AMI,312,2021,July,3,2625
1/7/2021,110100570122--AMI,313,2021,July,3,875
1/7/2021,110100570122--AMI,319,2021,July,3,1750
1/7/2021,110100570122--AMI,326,2021,July,3,1750
1/7/2021,110100570122--AMI,328,2021,July,3,2625
1/7/2021,110100570122--AMI,329,2021,July,3,2100
1/7/2021,110100570122--AMI,337,2021,July,3,1750
1/7/2021,110100570122--AMI,341,2021,July,3,525
1/7/2021,110100570122--AMI,345,2021,July,3,350
1/7/2021,110100570122--AMI,348,2021,July,3,1750
1/7/2021,110100570122--AMI,350,2021,July,3,1750
1/7/2021,110100570122--AMI,352,2021,July,3,3500
1/7/2021,110100570122--AMI,358,2021,July,3,875
1/7/2021,110100570122--AMI,359,2021,July,3,1050
1/7/2021,110100570122--AMI,360,2021,July,3,1750
1/7/2021,110100570122--AMI,368,2021,July,3,3150
1/7/2021,110100570122--AMI,371,2021,July,3,1050
1/7/2021,110100570122--AMI,378,2021,July,3,-1050
1/7/2021,110100570122--AMI,386,2021,July,3,525
1/7/2021,110100570122--AMI,389,2021,July,3,1750
1/7/2021,110100570122--AMI,392,2021,July,3,1750
1/7/2021,110100570122--AMI,394,2021,July,3,3150
1/7/2021,110100570122--AMI,396,2021,July,3,3500
1/7/2021,110100570122--AMI,397,2021,July,3,1750
1/7/2021,110100570122--AMI,398,2021,July,3,8750
1/7/2021,110100570122--AMI,401,2021,July,3,1050
1/7/2021,110100570122--AMI,405,2021,July,3,7000
1/7/2021,110100570122--AMI,418,2021,July,3,1750
1/7/2021,110100570122--AMI,421,2021,July,3,8750
1/7/2021,110100570122--AMI,422,2021,July,3,875
1/7/2021,110100570122--AMI,423,2021,July,3,8925
1/7/2021,110100570122--AMI,427,2021,July,3,7000
1/7/2021,110100570122--AMI,428,2021,July,3,3500
1/7/2021,110100570122--AMI,431,2021,July,3,1050
1/7/2021,110100570122--AMI,436,2021,July,3,14700
1/7/2021,110100570122--AMI,442,2021,July,3,875
1/7/2021,110100570122--AMI,447,2021,July,3,1050
1/7/2021,110100570122--AMI,458,2021,July,3,350
1/7/2021,110100570122--AMI,466,2021,July,3,525
1/7/2021,110100570122--AMI,472,2021,July,3,6300
1/7/2021,110100570122--AMI,475,2021,July,3,175
1/7/2021,110100570122--AMI,476,2021,July,3,1750
1/7/2021,110100570122--AMI,481,2021,July,3,2100
1/7/2021,110100570122--AMI,485,2021,July,3,6125
1/7/2021,110100570122--AMI,486,2021,July,3,1750
1/7/2021,110100570122--AMI,489,2021,July,3,5250
1/7/2021,110100570122--AMI,490,2021,July,3,1750
1/7/2021,110100570122--AMI,494,2021,July,3,1750
1/7/2021,110100570122--AMI,495,2021,July,3,525
1/7/2021,110100570122--AMI,499,2021,July,3,3500
1/7/2021,110100570122--AMI,500,2021,July,3,875
1/7/2021,110100570122--AMI,505,2021,July,3,350
1/7/2021,110100570122--AMI,507,2021,July,3,875
1/7/2021,110100570122--AMI,509,2021,July,3,8750
1/7/2021,110100570122--AMI,513,2021,July,3,3500
1/7/2021,110100570122--AMI,515,2021,July,3,1750
1/7/2021,110100570122--AMI,518,2021,July,3,9450
1/7/2021,110100570122--AMI,521,2021,July,3,1050
1/7/2021,110100570122--AMI,522,2021,July,3,1750
1/7/2021,110100570122--AMI,527,2021,July,3,3500
1/7/2021,110100570122--AMI,529,2021,July,3,1750
1/7/2021,110100570122--AMI,533,2021,July,3,350
1/7/2021,110100570122--AMI,537,2021,July,3,2625
1/7/2021,110100570122--AMI,538,2021,July,3,875
1/7/2021,110100570122--AMI,540,2021,July,3,1750
1/7/2021,110100570122--AMI,541,2021,July,3,525
1/7/2021,110100570122--AMI,544,2021,July,3,1400
1/7/2021,110100570122--AMI,548,2021,July,3,1050
1/7/2021,110100570122--AMI,550,2021,July,3,525
1/7/2021,110100570122--AMI,551,2021,July,3,350
1/7/2021,110100570122--AMI,553,2021,July,3,700
1/7/2021,110100570122--AMI,556,2021,July,3,5250
1/7/2021,110100570122--AMI,561,2021,July,3,2100
1/7/2021,110100570122--AMI,566,2021,July,3,1750
1/7/2021,110100570122--AMI,567,2021,July,3,3500
